job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,skills,salary_max,company_size_num,company_size_group,skills_clean,skill_count,salary_max_new
data scientist,senior,,company_233,"Tampa, FL",7 days ago,"Reston, VA, US",Technology,Public,"27,420",Public,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'matplotlib', 'tensorflow', 'tableau']",140590.0,27420.0,large,pytorch|aws|r|python|docker|scikit-learn|sql|machine learning|gcp|kubernetes|deep learning|azure|matplotlib|tensorflow|tableau,15,182767.0
data scientist,senior,on-site,company_310,"Annapolis Junction, MD",a month ago,"Arlington, VA, US",Technology,Public,"20,030",Public,"['sql', 'machine learning', 'r', 'python']",136274.0,20030.0,large,sql|machine learning|r|python,4,177156.2
data scientist,lead,,company_244,"Bengaluru, Karnataka, India",7 days ago,"New York, NY, US",Finance,Public,"290,770",€350.37B,"['machine learning', 'python']",43657.0,290770.0,large,machine learning|python,2,56754.1
data scientist,senior,,company_917,"Zurich, Zurich, Switzerland",5 days ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.44T,[],185955.0,258810.0,large,,0,241741.5
data scientist,lead,on-site,company_041,"South San Francisco, CA",16 days ago,"BS, CH",Healthcare,Public,"93,570",€246.93B,"['pytorch', 'aws', 'machine learning', 'gcp', 'azure', 'tensorflow']",159837.0,93570.0,large,pytorch|aws|machine learning|gcp|azure|tensorflow,6,207788.1
data scientist,lead,,company_366,"Columbia, MD",a month ago,"Columbia, MD, US",Technology,Private,180,Private,"['pytorch', 'spark', 'aws', 'r', 'python', 'scikit-learn', 'scala', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",146140.0,180.0,small,pytorch|spark|aws|r|python|scikit-learn|scala|sql|machine learning|gcp|azure|tensorflow,12,146140.0
data scientist,senior,on-site,company_937,"Atlanta, GA",2 months ago,"Atlanta, GA, US",Retail,Public,"500,010",Public,"['sql', 'tableau', 'python']",116908.0,500010.0,large,sql|tableau|python,3,151980.4
data scientist,senior,hybrid,company_848,"Cambridge, MA . Hybrid",14 days ago,"Basel, BS, CH",Healthcare,Public,"107,730",€161.15B,"['r', 'python']",224408.0,107730.0,large,r|python,2,291730.4
data scientist,senior,hybrid,company_980,"Brooklyn Park, MN . Hybrid",21 days ago,"Minneapolis, MN, US",Retail,Public,"409,060",€66.99B,"['python', 'scala', 'sql', 'machine learning', 'hadoop', 'deep learning']",156182.0,409060.0,large,python|scala|sql|machine learning|hadoop|deep learning,6,203036.6
data scientist,,hybrid,company_851,"Chennai, Tamil Nadu, India . Hybrid",2 months ago,"Edison, NJ, US",Technology,Private,"3,520",Private,[],34569.0,3520.0,medium,,0,38025.9
data scientist,senior,on-site,company_003,"Bentonville, AR",16 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197284.0,352440000000.0,large,spark|r|python|scala|sql|machine learning|tensorflow,7,256469.2
data scientist,senior,on-site,company_985,"Málaga, Andalusia, Spain",7 days ago,"Chicago, IL, US",Finance,Private,"312,060",Private,"['pandas', 'numpy', 'python', 'machine learning', 'azure']",28046.0,312060.0,large,pandas|numpy|python|machine learning|azure,5,36459.8
data scientist,senior,hybrid,company_994,"Malvern, PA . Hybrid",4 days ago,"Malvern, PA, US",Finance,Private,"20,600",Private,['machine learning'],127874.0,20600.0,large,machine learning,1,166236.2
machine learning engineer,lead,on-site,company_244,"New York, NY . On-site",a month ago,"New York, NY, US",Finance,Public,"290,740",€350.12B,"['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",164408.0,290740.0,large,pandas|numpy|pytorch|scikit-learn|machine learning|deep learning|tensorflow,7,213730.4
machine learning engineer,junior,on-site,company_881,"San Jose, CA",8 months ago,CN,Technology,Private,"110,010",€128.22B,"['pytorch', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",228335.0,110010.0,large,pytorch|python|neural network|machine learning|deep learning|tensorflow,6,296835.5
data scientist,senior,on-site,company_917,"Sunnyvale, CA",14 days ago,"Mountain View, CA, US",Technology,Public,"258,790",€1.44T,"['sql', 'r', 'python']",292273.0,258790.0,large,sql|r|python,3,379954.9
data scientist,senior,on-site,company_392,"Massachusetts, United States . Massachusetts, Amerika Syarikat",a month ago,"Jacksonville, FL, US",Finance,Public,"62,030",€35.07B,"['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",263789.0,62030.0,large,spark|aws|python|sql|machine learning|gcp|azure,7,342925.7
data scientist,senior,hybrid,company_872,"Alpharetta, GA . Hybrid",7 days ago,"Atlanta, GA, US",Finance,Public,"11,060",€18.63B,['machine learning'],94080.0,11060.0,medium,machine learning,1,103488.00000000001
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",14 days ago,"Dublin, IE",Technology,Public,"492,205",€153.25B,"['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']",26190.0,492205.0,large,pytorch|aws|python|docker|machine learning|azure|tensorflow,7,34047.0
data scientist,senior,hybrid,company_922,"Hartford, CT . Chicago, IL . Columbus, OH . Charlotte, NC . Columbus, Ohio, United States + 1 More . Hybrid",2 months ago,"Hartford, CT, US",Finance,Public,"18,170",€21.70B,"['pandas', 'git', 'python', 'sql', 'matplotlib']",151688.0,18170.0,medium,pandas|git|python|sql|matplotlib,5,166856.80000000002
machine learning engineer,senior,on-site,company_931,"Seattle, WA",14 days ago,"Seattle, WA, US",Technology,Public,"26,050",Public,"['scala', 'machine learning', 'python']",252999.0,26050.0,large,scala|machine learning|python,3,328898.7
data scientist,senior,remote,company_832,"California, United States",8 days ago,"Renton, WA, US",Healthcare,,"120,050",Nonprofit,"['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']",159841.0,120050.0,large,r|python|scala|sql|machine learning|database|azure|tableau,8,207793.30000000002
data scientist,senior,hybrid,company_081,"New York, NY . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,030",€4.47B,[],168971.0,5030.0,medium,,0,185868.1
data scientist,senior,hybrid,company_291,"Alpharetta, GA . Hybrid",7 days ago,"Bengaluru, KA, IN",Technology,Public,"261,070",€71.33B,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",150249.0,261070.0,large,pytorch|spark|aws|r|python|scala|java|sql|machine learning|gcp|deep learning|azure|tensorflow|tableau,14,195323.7
data scientist,lead,,company_268,"Singapore, Singapore",20 days ago,"Singapore, SG",Finance,Public,"30,840",Public,"['spark', 'git', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",67039.0,30840.0,large,spark|git|python|sql|machine learning|hadoop|deep learning,7,87150.7
machine learning engineer,senior,on-site,company_883,"Newport Beach, CA",19 days ago,"Walldorf, BW, DE",Technology,Public,"117,760",€104.21B,"['pytorch', 'machine learning', 'database', 'deep learning', 'tensorflow']",127869.0,117760.0,large,pytorch|machine learning|database|deep learning|tensorflow,5,166229.7
data scientist,senior,on-site,company_134,"Seattle, WA . Santa Clara, CA",11 days ago,"Seattle, WA, US",Retail,Public,"865,476",€832.76B,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']",168061.0,865476.0,large,amazon|aws|r|python|sql|machine learning|tableau,7,218479.30000000002
data scientist,senior,hybrid,company_357,"Irving, TX . Lake Mary, FL . Basking Ridge, NJ . Boston, MA . Hybrid",6 days ago,"Basking Ridge, NJ, US",Technology,Public,"132,040",€142.23B,"['pandas', 'numpy', 'pytorch', 'spark', 'r', 'python', 'java', 'sklearn', 'sql', 'machine learning', 'keras', 'deep learning', 'matplotlib', 'tensorflow', 'tableau']",73984.0,132040.0,large,pandas|numpy|pytorch|spark|r|python|java|sklearn|sql|machine learning|keras|deep learning|matplotlib|tensorflow|tableau,15,96179.2
data scientist,senior,,company_931,"Bengaluru, Karnataka, India",13 days ago,"Seattle, WA, US",Technology,Public,"26,090",Public,"['sql', 'tableau', 'python']",32733.0,26090.0,large,sql|tableau|python,3,42552.9
data scientist,senior,remote,company_236,Canada . Fully Remote,14 days ago,"Miami, FL, US",Technology,Private,30,Private,"['sql', 'machine learning', 'tableau', 'python']",155270.0,30.0,small,sql|machine learning|tableau|python,4,155270.0
data scientist,senior,on-site,company_233,"Bethesda, MD . On-site",a month ago,"Reston, VA, US",Technology,Public,"27,410",Public,"['amazon', 'aws', 'git', 'r', 'python', 'docker', 'sql', 'kubernetes', 'hadoop']",172786.0,27410.0,large,amazon|aws|git|r|python|docker|sql|kubernetes|hadoop,9,224621.80000000002
data scientist,midlevel,on-site,company_316,"Noida, Uttar Pradesh, India",7 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,950",Public,"['spark', 'python', 'sql', 'machine learning', 'deep learning']",18199.0,37950.0,large,spark|python|sql|machine learning|deep learning,5,23658.7
data scientist,senior,,company_878,"Noida, Uttar Pradesh, India . Bengaluru, Karnataka, India",16 days ago,"San Jose, CA, US",Technology,Public,"21,300",€144.67B,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'python', 'scala', 'sql', 'hadoop', 'machine learning', 'keras', 'azure']",37411.0,21300.0,large,pandas|numpy|pytorch|spark|aws|python|scala|sql|hadoop|machine learning|keras|azure,12,48634.3
data scientist,senior,hybrid,company_781,"Greenwood Village, CO . Hybrid",9 days ago,"Stamford, CT, US",Technology,Public,"96,040",Public,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'hadoop', 'azure', 'tensorflow']",80559.0,96040.0,large,pytorch|aws|python|sql|machine learning|hadoop|azure|tensorflow,8,104726.7
data scientist,senior,on-site,company_021,On-site,2 days ago,"San Francisco, CA, US",Technology,Public,"5,570",€60.91B,[],189974.0,5570.0,medium,,0,208971.40000000002
data scientist,senior,on-site,company_288,"Chantilly, VA . On-site",a month ago,"Reston, VA, US",Technology,Public,"26,040",€63.09B,"['aws', 'azure']",114169.0,26040.0,large,aws|azure,2,148419.7
data scientist,senior,hybrid,company_983,"Hickam Village, HI . Hybrid",14 days ago,"McLean, VA, US",Technology,Public,"27,020",Public,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'java', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'matplotlib', 'tensorflow']",205504.0,27020.0,large,pandas|numpy|pytorch|spark|aws|scikit-learn|python|docker|java|machine learning|gcp|kubernetes|hadoop|azure|matplotlib|tensorflow,16,267155.2
data scientist,lead,,company_366,"Hyderabad, Telangana, India",6 days ago,"Columbia, MD, US",Technology,Private,180,Private,"['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']",19776.0,180.0,small,pandas|numpy|aws|r|python|machine learning|gcp|azure,8,19776.0
data scientist,senior,on-site,company_992,"San Francisco, CA",7 days ago,"Sydney, NSW, AU",Technology,Public,"6,040",€27.92B,"['tableau', 'sql', 'r', 'python']",240389.0,6040.0,medium,tableau|sql|r|python,4,264427.9
data scientist,senior,on-site,company_917,"Mountain View, CA",14 days ago,"Mountain View, CA, US",Technology,Public,"258,800",€1.29T,"['sql', 'r', 'python']",247512.0,258800.0,large,sql|r|python,3,321765.60000000003
data scientist,senior,hybrid,company_008,"Chennai, Tamil Nadu, India . Hybrid",21 days ago,"San Jose, CA, US",Technology,Public,"34,640",€81.66B,"['r', 'python', 'sql', 'gcp', 'machine learning']",42993.0,34640.0,large,r|python|sql|gcp|machine learning,5,55890.9
data scientist,senior,,company_375,"Singapore, Singapore",2 months ago,"Singapore, SG",Technology,Public,"36,090",Public,"['pytorch', 'python', 'scala', 'machine learning', 'deep learning', 'tensorflow']",128175.0,36090.0,large,pytorch|python|scala|machine learning|deep learning|tensorflow,6,166627.5
data scientist,senior,on-site,company_366,"Hyderabad, Telangana, India",4 days ago,"Columbia, MD, US",Technology,Private,180,Private,"['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']",19777.0,180.0,small,pandas|numpy|aws|r|python|machine learning|gcp|azure,8,19777.0
data scientist,junior,,company_269,"Charlotte, NC . New York, NY",23 days ago,"Charlotte, NC, US",Finance,Public,"274,250",€276.77B,"['machine learning', 'matplotlib', 'python']",146136.0,274250.0,large,machine learning|matplotlib|python,3,189976.80000000002
data scientist,senior,,company_250,"New York, NY",3 months ago,"Paris, FR",Healthcare,Private,"76,030",Private,"['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure']",99997.0,76030.0,large,pandas|numpy|aws|scikit-learn|python|machine learning|azure,7,129996.1
data scientist,senior,on-site,company_288,"Reston, VA . On-site",a month ago,"Reston, VA, US",Technology,Public,"26,030",€62.74B,"['pytorch', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']",114169.0,26030.0,large,pytorch|aws|r|python|scikit-learn|sql|machine learning|tensorflow|tableau,9,148419.7
data scientist,senior,hybrid,company_081,"New York, NY . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,030",€4.72B,[],168970.0,5030.0,medium,,0,185867.00000000003
data scientist,midlevel,hybrid,company_008,"Tondiarpet, Tamil Nadu, India . Bengaluru, Karnataka, India . Hybrid",7 days ago,"San Jose, CA, US",Technology,Public,"34,640",€81.81B,"['pytorch', 'scikit-learn', 'python', 'machine learning', 'tensorflow']",45170.0,34640.0,large,pytorch|scikit-learn|python|machine learning|tensorflow,5,58721.0
machine learning engineer,senior,on-site,company_156,"Mountain View, California (HQ) . On-site",7 days ago,"Mountain View, CA, US",Technology,Private,900,€8.10B,[],252056.0,900.0,small,,0,252056.0
data scientist,senior,on-site,company_980,"Bengaluru, Karnataka, India",2 months ago,"Minneapolis, MN, US",Retail,Public,"409,050",€66.89B,"['spark', 'machine learning', 'python']",58200.0,409050.0,large,spark|machine learning|python,3,75660.0
machine learning engineer,junior,on-site,company_881,"San Jose, CA",14 days ago,CN,Technology,Private,"110,010",€128.02B,"['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",216919.0,110010.0,large,pytorch|python|machine learning|deep learning|tensorflow,5,281994.7
data scientist,senior,hybrid,company_083,"London, England, United Kingdom . Londýn, Anglie, Spojené království . Hybrid",3 months ago,"Paris, IDF, FR",Technology,Private,"263,560",€25.31B,"['pytorch', 'aws', 'scikit-learn', 'docker', 'deep learning', 'machine learning', 'kubernetes', 'keras', 'azure', 'tensorflow']",73983.0,263560.0,large,pytorch|aws|scikit-learn|docker|deep learning|machine learning|kubernetes|keras|azure|tensorflow,10,96177.90000000001
data scientist,senior,,company_134,"North Reading, MA",a month ago,"Seattle, WA, US",Retail,Public,"865,456",€832.91B,"['amazon', 'r', 'python', 'sql', 'machine learning']",182674.0,865456.0,large,amazon|r|python|sql|machine learning,5,237476.2
data scientist,senior,hybrid,company_183,"Berlin, Berlin, Germany . Hybrid",7 days ago,"Tallinn, EE",Technology,Private,"3,800",Private,"['sql', 'r', 'python']",98643.0,3800.0,medium,sql|r|python,3,108507.3
data scientist,senior,on-site,company_291,"Atlanta, GA",16 days ago,"Bengaluru, KA, IN",Technology,Public,"261,010",€71.23B,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",150250.0,261010.0,large,pytorch|spark|aws|r|python|scala|java|sql|machine learning|gcp|deep learning|azure|tensorflow|tableau,14,195325.0
data scientist,senior,on-site,company_308,"Mountain View, CA",14 days ago,"Redmond, WA, US",Technology,Public,"182,308",€1.73T,"['sql', 'python']",235647.0,182308.0,large,sql|python,2,306341.10000000003
data scientist,senior,,company_270,"Boston, MA . บอสตัน, รัฐแมสซาชูเซตส์, สหรัฐ",2 months ago,"Woonsocket, RI, US",Healthcare,Public,"300,050",€121.17B,"['aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",263405.0,300050.0,large,aws|python|sql|machine learning|gcp|azure,6,342426.5
data scientist,senior,remote,company_038,"Stockholm, Stockholm County, Sweden",7 days ago,"Kista, SE",Technology,Public,"132,000",€17.41B,"['spark', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'keras', 'deep learning', 'tensorflow']",52506.0,132000.0,large,spark|scikit-learn|python|scala|java|machine learning|keras|deep learning|tensorflow,9,68257.8
data scientist,senior,,company_993,"Chennai, Tamil Nadu, India",11 days ago,"Chennai, TN, IN",Technology,Private,590,Private,"['aws', 'scikit-learn', 'python', 'machine learning', 'gcp', 'keras', 'deep learning', 'tensorflow']",23239.0,590.0,small,aws|scikit-learn|python|machine learning|gcp|keras|deep learning|tensorflow,8,23239.0
data scientist,,remote,company_169,Fully Remote,2 days ago,"San Francisco, CA, US",Technology,Public,"4,110",€7.79B,[],178648.0,4110.0,medium,,0,196512.80000000002
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India . Hybrid",8 days ago,"San Jose, CA, US",Technology,Public,"34,680",€82.45B,[],47625.0,34680.0,large,,0,61912.5
data scientist,midlevel,hybrid,company_983,"Herndon, VA . Hybrid",8 days ago,"McLean, VA, US",Technology,Public,"27,010",Public,"['aws', 'machine learning', 'python']",161915.0,27010.0,large,aws|machine learning|python,3,210489.5
